transaction_id,timestamp,amount,transaction_type,merchant,location,is_foreign,is_high_risk_country,opening_balance,closing_balance,account_id,account_type_txn,account_type_acct,account_number,balance,created_at_acct,customer_id,name,email,phone,address,dob,created_at_cust,is_fraud,fraud_reasons,agg_txn_count,agg_avg_amount,agg_std_amount,agg_max_amount,agg_unique_merchants,agg_unique_locations,past_txn_count,past_avg_amount,past_common_merchant,past_common_location
c1fe2901-bb02-475f-ac72-b803a00f5619,2025-03-03T05:18:12.904327,1382.11,purchase,"Robbins, Jackson and Wallace",Williamsstad,false,false,36254.46,34872.35,00c55d78-6848-4d06-bc18-685e385e2ae8,credit,credit,KVTB51518644925192,34677.37,2024-11-01T01:09:20.098523,f3e4d128-d063-453b-8d54-3798beac36a8,Carol Tucker,michellebarrera@example.org,(206)247-4687x2343,"97882 Susan Common, North Brooke, TX 31329",1966-09-23,2024-12-18T22:03:48.446953,false,"",13,935.9146153846151,613.4739876122892,1500.21,7,7,12,635.03,Brennan-Garrison,East Lisa
7043b95c-af80-4e26-ac72-ea7400d2a5be,2025-03-04T08:09:42.586877,1496.89,purchase,Wilson PLC,Brittneyberg,false,false,33595.99,32099.1,00c55d78-6848-4d06-bc18-685e385e2ae8,credit,credit,KVTB51518644925192,34677.37,2024-11-01T01:09:20.098523,f3e4d128-d063-453b-8d54-3798beac36a8,Carol Tucker,michellebarrera@example.org,(206)247-4687x2343,"97882 Susan Common, North Brooke, TX 31329",1966-09-23,2024-12-18T22:03:48.446953,false,"",13,935.9146153846151,613.4739876122892,1500.21,7,7,12,750.2058333333333,Brennan-Garrison,East Lisa
5a70edf5-992b-4298-a1fc-978433dfe5e5,2025-03-07T13:16:06.080195,675.58,ATM Withdrawal,"Hall, Mann and Smith",Brooksfort,false,false,34677.37,34001.79,00c55d78-6848-4d06-bc18-685e385e2ae8,credit,credit,KVTB51518644925192,34677.37,2024-11-01T01:09:20.098523,f3e4d128-d063-453b-8d54-3798beac36a8,Carol Tucker,michellebarrera@example.org,(206)247-4687x2343,"97882 Susan Common, North Brooke, TX 31329",1966-09-23,2024-12-18T22:03:48.446953,true,simulated_unusual_type,13,935.9146153846151,613.4739876122892,1500.21,7,7,12,874.9466666666666,Brennan-Garrison,East Lisa
61a633f3-71e2-46c8-ab6a-886e95846060,2025-03-19T14:34:29.164226,76.88,payment,Nolan and Sons,Lake Curtis,false,false,34677.37,34754.25,00c55d78-6848-4d06-bc18-685e385e2ae8,credit,credit,KVTB51518644925192,34677.37,2024-11-01T01:09:20.098523,f3e4d128-d063-453b-8d54-3798beac36a8,Carol Tucker,michellebarrera@example.org,(206)247-4687x2343,"97882 Susan Common, North Brooke, TX 31329",1966-09-23,2024-12-18T22:03:48.446953,false,"",13,935.9146153846151,613.4739876122892,1500.21,7,7,12,931.2449999999999,Brennan-Garrison,East Lisa
aa8aeef2-d970-4ab4-a55f-a8ae5187015a,2025-03-19T15:18:46.240146,76.88,payment,Nolan and Sons,Lake Curtis,false,false,34677.37,34754.25,00c55d78-6848-4d06-bc18-685e385e2ae8,credit,credit,KVTB51518644925192,34677.37,2024-11-01T01:09:20.098523,f3e4d128-d063-453b-8d54-3798beac36a8,Carol Tucker,michellebarrera@example.org,(206)247-4687x2343,"97882 Susan Common, North Brooke, TX 31329",1966-09-23,2024-12-18T22:03:48.446953,false,"",13,935.9146153846151,613.4739876122892,1500.21,7,7,12,937.6516666666665,Brennan-Garrison,East Lisa
c988e9d3-c610-40b6-a9ca-9c5774d9b79b,2025-03-19T16:14:05.634755,76.88,payment,Nolan and Sons,Lake Curtis,false,false,34677.37,34754.25,00c55d78-6848-4d06-bc18-685e385e2ae8,credit,credit,KVTB51518644925192,34677.37,2024-11-01T01:09:20.098523,f3e4d128-d063-453b-8d54-3798beac36a8,Carol Tucker,michellebarrera@example.org,(206)247-4687x2343,"97882 Susan Common, North Brooke, TX 31329",1966-09-23,2024-12-18T22:03:48.446953,false,"",13,935.9146153846151,613.4739876122892,1500.21,7,7,12,944.058333333333,Brennan-Garrison,East Lisa
b54a9f89-18a6-4e48-a6a7-4e859e9e092f,2025-04-09T11:01:13.133317,761.31,withdrawal,Norton-Miller,Stevensbury,false,false,34001.79,33240.48,00c55d78-6848-4d06-bc18-685e385e2ae8,credit,credit,KVTB51518644925192,34677.37,2024-11-01T01:09:20.098523,f3e4d128-d063-453b-8d54-3798beac36a8,Carol Tucker,michellebarrera@example.org,(206)247-4687x2343,"97882 Susan Common, North Brooke, TX 31329",1966-09-23,2024-12-18T22:03:48.446953,false,"",13,935.9146153846151,613.4739876122892,1500.21,7,7,12,950.4649999999997,Brennan-Garrison,East Lisa
8d8f5142-0d61-4190-aa6f-b68cb58a0f04,2025-01-25T22:38:07.518043,538.61,purchase,Morgan-Wilson,Nancyshire,false,false,86967.89,86429.28,027049e8-464a-4d59-8e88-281d3e57abb4,savings,savings,YCSE85654310278681,87922.95,2021-05-19T08:51:51.263200,9208db2b-5689-4d0f-a34c-1b4a1dd9b5f3,Brittney Campbell,jenniferharris@example.net,687-440-1640x052,"011 Amy Village Suite 982, Andersonport, MN 05730",2000-05-25,2021-02-08T18:11:18.535237,false,"",9,534.0455555555557,419.38663456621714,1307.52,9,9,8,0.0,None,None
74eb3144-ab4b-4c50-8745-a81ba0607361,2025-02-02T23:23:20.238468,322.6,withdrawal,Rosales Group,Jamesville,false,false,87922.95,87600.35,027049e8-464a-4d59-8e88-281d3e57abb4,savings,savings,YCSE85654310278681,87922.95,2021-05-19T08:51:51.263200,9208db2b-5689-4d0f-a34c-1b4a1dd9b5f3,Brittney Campbell,jenniferharris@example.net,687-440-1640x052,"011 Amy Village Suite 982, Andersonport, MN 05730",2000-05-25,2021-02-08T18:11:18.535237,false,"",9,534.0455555555557,419.38663456621714,1307.52,9,9,8,67.32625,Morgan-Wilson,Nancyshire
8f8e96a2-1e57-4366-9be8-39cbed5c589d,2025-02-05T16:40:24.071618,228.86,payment,"Garrett, White and Curry",Reeseshire,false,false,87736.8,87965.66,027049e8-464a-4d59-8e88-281d3e57abb4,savings,savings,YCSE85654310278681,87922.95,2021-05-19T08:51:51.263200,9208db2b-5689-4d0f-a34c-1b4a1dd9b5f3,Brittney Campbell,jenniferharris@example.net,687-440-1640x052,"011 Amy Village Suite 982, Andersonport, MN 05730",2000-05-25,2021-02-08T18:11:18.535237,false,"",9,534.0455555555557,419.38663456621714,1307.52,9,9,8,107.65125000000002,Morgan-Wilson,Nancyshire
9f839b1c-3504-4d89-b2af-d4f2714fc6b6,2025-02-12T19:13:48.010073,632.46,purchase,Beck-Banks,South Conniebury,false,false,87600.35,86967.89,027049e8-464a-4d59-8e88-281d3e57abb4,savings,savings,YCSE85654310278681,87922.95,2021-05-19T08:51:51.263200,9208db2b-5689-4d0f-a34c-1b4a1dd9b5f3,Brittney Campbell,jenniferharris@example.net,687-440-1640x052,"011 Amy Village Suite 982, Andersonport, MN 05730",2000-05-25,2021-02-08T18:11:18.535237,false,"",9,534.0455555555557,419.38663456621714,1307.52,9,9,8,136.25875000000002,Morgan-Wilson,Nancyshire
1c6b1f46-d40d-4f6f-8adb-88cf1a1e74a3,2025-02-24T15:20:40.511693,18.5,withdrawal,"Jones, Turner and Murray",Allenbury,false,false,87965.66,87947.16,027049e8-464a-4d59-8e88-281d3e57abb4,savings,savings,YCSE85654310278681,87922.95,2021-05-19T08:51:51.263200,9208db2b-5689-4d0f-a34c-1b4a1dd9b5f3,Brittney Campbell,jenniferharris@example.net,687-440-1640x052,"011 Amy Village Suite 982, Andersonport, MN 05730",2000-05-25,2021-02-08T18:11:18.535237,false,"",9,534.0455555555557,419.38663456621714,1307.52,9,9,8,215.31625000000003,Morgan-Wilson,Nancyshire
06f5c012-3da1-484b-a919-ea4c38fca45b,2025-03-20T08:23:16.227168,1307.52,deposit,Hernandez Group,West Robert,false,false,86429.28,87736.8,027049e8-464a-4d59-8e88-281d3e57abb4,savings,savings,YCSE85654310278681,87922.95,2021-05-19T08:51:51.263200,9208db2b-5689-4d0f-a34c-1b4a1dd9b5f3,Brittney Campbell,jenniferharris@example.net,687-440-1640x052,"011 Amy Village Suite 982, Andersonport, MN 05730",2000-05-25,2021-02-08T18:11:18.535237,false,"",9,534.0455555555557,419.38663456621714,1307.52,9,9,8,217.62875000000003,Morgan-Wilson,Nancyshire
96056720-cbff-4a53-b39b-f5f5e5655fb7,2025-03-29T17:06:43.038496,981.47,deposit,"Williams, Garcia and Boone",Stricklandtown,false,false,87947.16,88928.63,027049e8-464a-4d59-8e88-281d3e57abb4,savings,savings,YCSE85654310278681,87922.95,2021-05-19T08:51:51.263200,9208db2b-5689-4d0f-a34c-1b4a1dd9b5f3,Brittney Campbell,jenniferharris@example.net,687-440-1640x052,"011 Amy Village Suite 982, Andersonport, MN 05730",2000-05-25,2021-02-08T18:11:18.535237,false,"",9,534.0455555555557,419.38663456621714,1307.52,9,9,8,381.06875,Morgan-Wilson,Nancyshire
802a2e0a-2fcc-4a4a-b0fb-ecb75cf6e201,2025-04-01T11:24:22.817875,111.84,transfer,Sparks-Johnson,Joemouth,false,false,88928.63,88816.79,027049e8-464a-4d59-8e88-281d3e57abb4,savings,savings,YCSE85654310278681,87922.95,2021-05-19T08:51:51.263200,9208db2b-5689-4d0f-a34c-1b4a1dd9b5f3,Brittney Campbell,jenniferharris@example.net,687-440-1640x052,"011 Amy Village Suite 982, Andersonport, MN 05730",2000-05-25,2021-02-08T18:11:18.535237,false,"",9,534.0455555555557,419.38663456621714,1307.52,9,9,8,503.75250000000005,Morgan-Wilson,Nancyshire
03d60023-bf80-47ca-8d93-943b2b606b02,2025-04-05T23:46:49.317660,664.55,deposit,"Mason, Patton and Thomas",Port John,true,false,88816.79,89481.34,027049e8-464a-4d59-8e88-281d3e57abb4,savings,savings,YCSE85654310278681,87922.95,2021-05-19T08:51:51.263200,9208db2b-5689-4d0f-a34c-1b4a1dd9b5f3,Brittney Campbell,jenniferharris@example.net,687-440-1640x052,"011 Amy Village Suite 982, Andersonport, MN 05730",2000-05-25,2021-02-08T18:11:18.535237,false,"",9,534.0455555555557,419.38663456621714,1307.52,9,9,8,517.7325000000001,Morgan-Wilson,Nancyshire
c8ae7baa-44fa-4675-bafe-9cf5514b2f4d,2025-01-01T19:20:03.781076,1987.87,purchase,"Howard, Phillips and Lyons",Port Dominiqueview,false,false,8417.31,6429.44,04e939c1-7288-46e8-818a-2a7d13c77dfd,savings,savings,JSKQ88794705516940,7338.56,2023-02-23T21:42:52.221855,0d2e47d8-ed33-4aee-a5d4-08c88df68e0c,Brian Deleon,vdickson@example.org,622.460.2563,"0733 Bailey View, East Andrew, ID 52728",1961-08-05,2024-07-23T02:46:36.326347,false,"",72,1174.2406944444444,645.0684585448046,4007.32,36,36,71,0.0,None,None
219b7ded-8021-4bce-859b-957dcee38694,2025-01-01T19:20:31.362748,1987.87,purchase,"Howard, Phillips and Lyons",Port Dominiqueview,false,false,8417.31,6429.44,04e939c1-7288-46e8-818a-2a7d13c77dfd,savings,savings,JSKQ88794705516940,7338.56,2023-02-23T21:42:52.221855,0d2e47d8-ed33-4aee-a5d4-08c88df68e0c,Brian Deleon,vdickson@example.org,622.460.2563,"0733 Bailey View, East Andrew, ID 52728",1961-08-05,2024-07-23T02:46:36.326347,false,"",72,1174.2406944444444,645.0684585448046,4007.32,36,36,71,27.998169014084507,"Howard, Phillips and Lyons",Port Dominiqueview
50930b69-02f9-405a-8528-b29809e5d12e,2025-01-01T19:21:05.819592,1987.87,purchase,"Howard, Phillips and Lyons",Port Dominiqueview,false,false,8417.31,6429.44,04e939c1-7288-46e8-818a-2a7d13c77dfd,savings,savings,JSKQ88794705516940,7338.56,2023-02-23T21:42:52.221855,0d2e47d8-ed33-4aee-a5d4-08c88df68e0c,Brian Deleon,vdickson@example.org,622.460.2563,"0733 Bailey View, East Andrew, ID 52728",1961-08-05,2024-07-23T02:46:36.326347,false,"",72,1174.2406944444444,645.0684585448046,4007.32,36,36,71,55.99633802816901,"Howard, Phillips and Lyons",Port Dominiqueview
153bc7d3-9e94-442a-80ab-34c3cac7d015,2025-01-06T22:43:00.287162,913.12,deposit,Wright Group,Lake Christineton,false,false,3690.68,4603.8,04e939c1-7288-46e8-818a-2a7d13c77dfd,savings,savings,JSKQ88794705516940,7338.56,2023-02-23T21:42:52.221855,0d2e47d8-ed33-4aee-a5d4-08c88df68e0c,Brian Deleon,vdickson@example.org,622.460.2563,"0733 Bailey View, East Andrew, ID 52728",1961-08-05,2024-07-23T02:46:36.326347,false,"",72,1174.2406944444444,645.0684585448046,4007.32,36,36,71,83.99450704225352,"Howard, Phillips and Lyons",Port Dominiqueview
f16e923b-5b90-43cf-be6b-d0b44e70fd58,2025-01-06T22:46:23.881260,913.12,deposit,Wright Group,Lake Christineton,false,false,3690.68,4603.8,04e939c1-7288-46e8-818a-2a7d13c77dfd,savings,savings,JSKQ88794705516940,7338.56,2023-02-23T21:42:52.221855,0d2e47d8-ed33-4aee-a5d4-08c88df68e0c,Brian Deleon,vdickson@example.org,622.460.2563,"0733 Bailey View, East Andrew, ID 52728",1961-08-05,2024-07-23T02:46:36.326347,false,"",72,1174.2406944444444,645.0684585448046,4007.32,36,36,71,96.85535211267604,"Howard, Phillips and Lyons",Port Dominiqueview
1773af07-0af5-47e9-821c-76599b9e11ad,2025-01-06T22:50:38.224445,913.12,deposit,Wright Group,Lake Christineton,false,false,3690.68,4603.8,04e939c1-7288-46e8-818a-2a7d13c77dfd,savings,savings,JSKQ88794705516940,7338.56,2023-02-23T21:42:52.221855,0d2e47d8-ed33-4aee-a5d4-08c88df68e0c,Brian Deleon,vdickson@example.org,622.460.2563,"0733 Bailey View, East Andrew, ID 52728",1961-08-05,2024-07-23T02:46:36.326347,false,"",72,1174.2406944444444,645.0684585448046,4007.32,36,36,71,109.71619718309859,"Howard, Phillips and Lyons",Port Dominiqueview
f9eb86d9-edbe-4467-a2f7-a6e31be51374,2025-01-09T10:41:55.687747,1564.92,deposit,Stanley and Sons,Lake Larry,false,false,-4834.3,-3269.38,04e939c1-7288-46e8-818a-2a7d13c77dfd,savings,savings,JSKQ88794705516940,7338.56,2023-02-23T21:42:52.221855,0d2e47d8-ed33-4aee-a5d4-08c88df68e0c,Brian Deleon,vdickson@example.org,622.460.2563,"0733 Bailey View, East Andrew, ID 52728",1961-08-05,2024-07-23T02:46:36.326347,false,"",72,1174.2406944444444,645.0684585448046,4007.32,36,36,71,122.57704225352111,"Howard, Phillips and Lyons",Port Dominiqueview
7115ae0f-f0a6-469c-9019-ed7bbd435c41,2025-01-09T13:24:36.854123,1718.08,purchase,"Waller, Coleman and Mosley",Port Brenda,true,true,-3116.22,-4834.3,04e939c1-7288-46e8-818a-2a7d13c77dfd,savings,savings,JSKQ88794705516940,7338.56,2023-02-23T21:42:52.221855,0d2e47d8-ed33-4aee-a5d4-08c88df68e0c,Brian Deleon,vdickson@example.org,622.460.2563,"0733 Bailey View, East Andrew, ID 52728",1961-08-05,2024-07-23T02:46:36.326347,false,"",72,1174.2406944444444,645.0684585448046,4007.32,36,36,71,144.6181690140845,"Howard, Phillips and Lyons",Port Dominiqueview
a4a9d14b-78ce-4d15-b685-b20e14fea980,2025-01-09T17:36:20.558177,1578.34,transfer,Farrell Group,Lake Sean,false,false,4975.97,3397.63,04e939c1-7288-46e8-818a-2a7d13c77dfd,savings,savings,JSKQ88794705516940,7338.56,2023-02-23T21:42:52.221855,0d2e47d8-ed33-4aee-a5d4-08c88df68e0c,Brian Deleon,vdickson@example.org,622.460.2563,"0733 Bailey View, East Andrew, ID 52728",1961-08-05,2024-07-23T02:46:36.326347,false,"",72,1174.2406944444444,645.0684585448046,4007.32,36,36,71,168.81647887323942,"Howard, Phillips and Lyons",Port Dominiqueview
56aeb556-b0d5-4875-a601-3a5f20796e77,2025-01-09T17:41:19.573441,1578.34,transfer,Farrell Group,Lake Sean,false,false,4975.97,3397.63,04e939c1-7288-46e8-818a-2a7d13c77dfd,savings,savings,JSKQ88794705516940,7338.56,2023-02-23T21:42:52.221855,0d2e47d8-ed33-4aee-a5d4-08c88df68e0c,Brian Deleon,vdickson@example.org,622.460.2563,"0733 Bailey View, East Andrew, ID 52728",1961-08-05,2024-07-23T02:46:36.326347,false,"",72,1174.2406944444444,645.0684585448046,4007.32,36,36,71,191.04661971830984,"Howard, Phillips and Lyons",Port Dominiqueview
4b4796f2-e5ae-4ddb-ad20-c21c8c6b459a,2025-01-09T17:47:33.123044,1578.34,transfer,Farrell Group,Lake Sean,false,false,4975.97,3397.63,04e939c1-7288-46e8-818a-2a7d13c77dfd,savings,savings,JSKQ88794705516940,7338.56,2023-02-23T21:42:52.221855,0d2e47d8-ed33-4aee-a5d4-08c88df68e0c,Brian Deleon,vdickson@example.org,622.460.2563,"0733 Bailey View, East Andrew, ID 52728",1961-08-05,2024-07-23T02:46:36.326347,false,"",72,1174.2406944444444,645.0684585448046,4007.32,36,36,71,213.27676056338026,"Howard, Phillips and Lyons",Port Dominiqueview
ca7c7a20-5ad8-4f6b-977e-7ca837e39141,2025-01-12T03:54:19.024779,1520.95,payment,Fox PLC,Christianshire,false,false,3397.63,4918.58,04e939c1-7288-46e8-818a-2a7d13c77dfd,savings,savings,JSKQ88794705516940,7338.56,2023-02-23T21:42:52.221855,0d2e47d8-ed33-4aee-a5d4-08c88df68e0c,Brian Deleon,vdickson@example.org,622.460.2563,"0733 Bailey View, East Andrew, ID 52728",1961-08-05,2024-07-23T02:46:36.326347,false,"",72,1174.2406944444444,645.0684585448046,4007.32,36,36,71,235.5069014084507,"Howard, Phillips and Lyons",Port Dominiqueview
