transaction_id,timestamp,amount,transaction_type,merchant,location,is_foreign,is_high_risk_country,opening_balance,closing_balance,account_id,account_type_txn,account_type_acct,account_number,balance,created_at_acct,customer_id,name,email,phone,address,dob,created_at_cust,is_fraud,fraud_reasons,agg_txn_count,agg_avg_amount,agg_std_amount,agg_max_amount,agg_unique_merchants,agg_unique_locations,past_txn_count,past_avg_amount,past_common_merchant,past_common_location
13b760c7-5e5f-4aa1-b544-0fcc7f71ac1d,2025-02-19T04:26:04.116307,1484.73,transfer,"Carter, Miller and Anthony",Kristenfort,False,False,78893.45,77408.72,01276562-b71c-4d5e-a535-b6d76c076d0e,savings,savings,LHUC00330923271937,76121.93,2023-09-10T06:17:51.365504,4db2e176-f2b0-4244-8386-2b20107500e3,Valerie Gray,maria95@example.net,610.934.1316,"55341 Amanda Gardens Apt. 764, Lake Mark, WI 07832",1954-11-06,2020-03-02T21:00:19.367518,False,,35,6760.198000000002,18658.550549442283,66803.12,17,17,34,6244.836470588235,Hernandez and Sons,Carlsonfurt
f76eefd8-b25f-44c9-8812-894fa1266f18,2025-02-19T14:03:09.743087,799.29,purchase,Cruz Ltd,Costachester,False,False,79692.74,78893.45,01276562-b71c-4d5e-a535-b6d76c076d0e,savings,savings,LHUC00330923271937,76121.93,2023-09-10T06:17:51.365504,4db2e176-f2b0-4244-8386-2b20107500e3,Valerie Gray,maria95@example.net,610.934.1316,"55341 Amanda Gardens Apt. 764, Lake Mark, WI 07832",1954-11-06,2020-03-02T21:00:19.367518,False,,35,6760.198000000002,18658.550549442283,66803.12,17,17,34,6288.505,Hernandez and Sons,Carlsonfurt
948e18fc-e1ae-4045-9f1c-79041605290f,2025-02-22T03:50:35.399990,865.44,withdrawal,Osborne and Sons,Port Susan,False,False,75313.7,74448.26,01276562-b71c-4d5e-a535-b6d76c076d0e,savings,savings,LHUC00330923271937,76121.93,2023-09-10T06:17:51.365504,4db2e176-f2b0-4244-8386-2b20107500e3,Valerie Gray,maria95@example.net,610.934.1316,"55341 Amanda Gardens Apt. 764, Lake Mark, WI 07832",1954-11-06,2020-03-02T21:00:19.367518,False,,35,6760.198000000002,18658.550549442283,66803.12,17,17,34,6312.013529411765,Hernandez and Sons,Carlsonfurt
673ec692-110c-4ced-b47f-223d4dd2639b,2025-02-22T04:00:07.225347,865.44,withdrawal,Osborne and Sons,Port Susan,False,False,75313.7,74448.26,01276562-b71c-4d5e-a535-b6d76c076d0e,savings,savings,LHUC00330923271937,76121.93,2023-09-10T06:17:51.365504,4db2e176-f2b0-4244-8386-2b20107500e3,Valerie Gray,maria95@example.net,610.934.1316,"55341 Amanda Gardens Apt. 764, Lake Mark, WI 07832",1954-11-06,2020-03-02T21:00:19.367518,False,,35,6760.198000000002,18658.550549442283,66803.12,17,17,34,6337.467647058824,Hernandez and Sons,Carlsonfurt
df1f50d1-ed24-40c6-9f9a-a57b8449c23b,2025-02-22T04:06:43.463026,865.44,withdrawal,Osborne and Sons,Port Susan,False,False,75313.7,74448.26,01276562-b71c-4d5e-a535-b6d76c076d0e,savings,savings,LHUC00330923271937,76121.93,2023-09-10T06:17:51.365504,4db2e176-f2b0-4244-8386-2b20107500e3,Valerie Gray,maria95@example.net,610.934.1316,"55341 Amanda Gardens Apt. 764, Lake Mark, WI 07832",1954-11-06,2020-03-02T21:00:19.367518,False,,35,6760.198000000002,18658.550549442283,66803.12,17,17,34,6362.921764705883,Hernandez and Sons,Carlsonfurt
515652f1-4420-4991-8f3a-e175e0e80b47,2025-02-25T12:30:16.293625,1283.77,payment,Carr-Braun,Fischerchester,False,False,77408.72,78692.49,01276562-b71c-4d5e-a535-b6d76c076d0e,savings,savings,LHUC00330923271937,76121.93,2023-09-10T06:17:51.365504,4db2e176-f2b0-4244-8386-2b20107500e3,Valerie Gray,maria95@example.net,610.934.1316,"55341 Amanda Gardens Apt. 764, Lake Mark, WI 07832",1954-11-06,2020-03-02T21:00:19.367518,False,,35,6760.198000000002,18658.550549442283,66803.12,17,17,34,6388.375882352942,Hernandez and Sons,Carlsonfurt
c11da997-b921-467b-b290-1c287a37c2cd,2025-03-11T00:19:42.304454,1330.42,transfer,Hardy PLC,New Adriana,True,False,5683.49,4353.07,01276562-b71c-4d5e-a535-b6d76c076d0e,savings,savings,LHUC00330923271937,76121.93,2023-09-10T06:17:51.365504,4db2e176-f2b0-4244-8386-2b20107500e3,Valerie Gray,maria95@example.net,610.934.1316,"55341 Amanda Gardens Apt. 764, Lake Mark, WI 07832",1954-11-06,2020-03-02T21:00:19.367518,False,,35,6760.198000000002,18658.550549442283,66803.12,17,17,34,6426.133823529412,Hernandez and Sons,Carlsonfurt
e24ea92b-5999-46ef-a97d-d170749a753b,2025-03-11T00:32:18.893309,1330.42,transfer,Hardy PLC,New Adriana,True,False,5683.49,4353.07,01276562-b71c-4d5e-a535-b6d76c076d0e,savings,savings,LHUC00330923271937,76121.93,2023-09-10T06:17:51.365504,4db2e176-f2b0-4244-8386-2b20107500e3,Valerie Gray,maria95@example.net,610.934.1316,"55341 Amanda Gardens Apt. 764, Lake Mark, WI 07832",1954-11-06,2020-03-02T21:00:19.367518,False,,35,6760.198000000002,18658.550549442283,66803.12,17,17,34,6465.263823529413,Hernandez and Sons,Carlsonfurt
e6a92260-15dd-4ba8-a70a-ad47bba60736,2025-03-11T00:41:03.160043,1330.42,transfer,Hardy PLC,New Adriana,True,False,5683.49,4353.07,01276562-b71c-4d5e-a535-b6d76c076d0e,savings,savings,LHUC00330923271937,76121.93,2023-09-10T06:17:51.365504,4db2e176-f2b0-4244-8386-2b20107500e3,Valerie Gray,maria95@example.net,610.934.1316,"55341 Amanda Gardens Apt. 764, Lake Mark, WI 07832",1954-11-06,2020-03-02T21:00:19.367518,False,,35,6760.198000000002,18658.550549442283,66803.12,17,17,34,6504.393823529413,Hernandez and Sons,Carlsonfurt
e399c33e-5c35-4be1-826b-c21a790d2dda,2025-03-15T16:17:22.483105,1126.85,Unusual Transaction,"Estrada, Marsh and Chandler",Morganville,False,False,2465.98,1339.13,01276562-b71c-4d5e-a535-b6d76c076d0e,savings,savings,LHUC00330923271937,76121.93,2023-09-10T06:17:51.365504,4db2e176-f2b0-4244-8386-2b20107500e3,Valerie Gray,maria95@example.net,610.934.1316,"55341 Amanda Gardens Apt. 764, Lake Mark, WI 07832",1954-11-06,2020-03-02T21:00:19.367518,True,simulated_unusual_type,35,6760.198000000002,18658.550549442283,66803.12,17,17,34,6543.523823529414,Hernandez and Sons,Carlsonfurt
5acbe562-44ef-4e8c-bd2e-d8f172e11f72,2025-03-15T16:30:49.482600,1126.85,Unusual Transaction,"Estrada, Marsh and Chandler",Morganville,False,False,2465.98,1339.13,01276562-b71c-4d5e-a535-b6d76c076d0e,savings,savings,LHUC00330923271937,76121.93,2023-09-10T06:17:51.365504,4db2e176-f2b0-4244-8386-2b20107500e3,Valerie Gray,maria95@example.net,610.934.1316,"55341 Amanda Gardens Apt. 764, Lake Mark, WI 07832",1954-11-06,2020-03-02T21:00:19.367518,True,simulated_unusual_type,35,6760.198000000002,18658.550549442283,66803.12,17,17,34,6576.666470588237,Hernandez and Sons,Carlsonfurt
ead187b7-168c-434b-b0c3-329e7e26b93b,2025-03-15T16:40:09.919239,1126.85,Unusual Transaction,"Estrada, Marsh and Chandler",Morganville,False,False,2465.98,1339.13,01276562-b71c-4d5e-a535-b6d76c076d0e,savings,savings,LHUC00330923271937,76121.93,2023-09-10T06:17:51.365504,4db2e176-f2b0-4244-8386-2b20107500e3,Valerie Gray,maria95@example.net,610.934.1316,"55341 Amanda Gardens Apt. 764, Lake Mark, WI 07832",1954-11-06,2020-03-02T21:00:19.367518,True,simulated_unusual_type,35,6760.198000000002,18658.550549442283,66803.12,17,17,34,6609.809117647061,Hernandez and Sons,Carlsonfurt
5ccb33d1-97ff-4f52-bc07-da7af276bce6,2025-03-18T01:54:58.725585,850.49,withdrawal,Clark Ltd,Brianview,False,False,3316.47,2465.98,01276562-b71c-4d5e-a535-b6d76c076d0e,savings,savings,LHUC00330923271937,76121.93,2023-09-10T06:17:51.365504,4db2e176-f2b0-4244-8386-2b20107500e3,Valerie Gray,maria95@example.net,610.934.1316,"55341 Amanda Gardens Apt. 764, Lake Mark, WI 07832",1954-11-06,2020-03-02T21:00:19.367518,False,,35,6760.198000000002,18658.550549442283,66803.12,17,17,34,6642.951764705885,Hernandez and Sons,Carlsonfurt
28c1e244-b507-47dd-a0b0-7800adba9bc6,2025-03-18T02:08:52.024361,850.49,withdrawal,Clark Ltd,Brianview,False,False,3316.47,2465.98,01276562-b71c-4d5e-a535-b6d76c076d0e,savings,savings,LHUC00330923271937,76121.93,2023-09-10T06:17:51.365504,4db2e176-f2b0-4244-8386-2b20107500e3,Valerie Gray,maria95@example.net,610.934.1316,"55341 Amanda Gardens Apt. 764, Lake Mark, WI 07832",1954-11-06,2020-03-02T21:00:19.367518,False,,35,6760.198000000002,18658.550549442283,66803.12,17,17,34,6667.96617647059,Hernandez and Sons,Carlsonfurt
1a8f4c16-1476-4225-85e7-8d531efe3a40,2025-03-18T02:18:30.725053,850.49,withdrawal,Clark Ltd,Brianview,False,False,3316.47,2465.98,01276562-b71c-4d5e-a535-b6d76c076d0e,savings,savings,LHUC00330923271937,76121.93,2023-09-10T06:17:51.365504,4db2e176-f2b0-4244-8386-2b20107500e3,Valerie Gray,maria95@example.net,610.934.1316,"55341 Amanda Gardens Apt. 764, Lake Mark, WI 07832",1954-11-06,2020-03-02T21:00:19.367518,False,,35,6760.198000000002,18658.550549442283,66803.12,17,17,34,6692.980588235296,Hernandez and Sons,Carlsonfurt
776963d8-0345-4bc4-9f41-eca4ec26c059,2025-03-21T04:17:39.177403,296.14,deposit,Bowers LLC,East Abigail,False,False,4353.07,4649.21,01276562-b71c-4d5e-a535-b6d76c076d0e,savings,savings,LHUC00330923271937,76121.93,2023-09-10T06:17:51.365504,4db2e176-f2b0-4244-8386-2b20107500e3,Valerie Gray,maria95@example.net,610.934.1316,"55341 Amanda Gardens Apt. 764, Lake Mark, WI 07832",1954-11-06,2020-03-02T21:00:19.367518,False,,35,6760.198000000002,18658.550549442283,66803.12,17,17,34,6891.081764705883,Hernandez and Sons,Carlsonfurt
09102f62-bcfb-40af-83ff-603281c29e93,2025-03-21T04:32:06.420241,296.14,deposit,Bowers LLC,East Abigail,False,False,4353.07,4649.21,01276562-b71c-4d5e-a535-b6d76c076d0e,savings,savings,LHUC00330923271937,76121.93,2023-09-10T06:17:51.365504,4db2e176-f2b0-4244-8386-2b20107500e3,Valerie Gray,maria95@example.net,610.934.1316,"55341 Amanda Gardens Apt. 764, Lake Mark, WI 07832",1954-11-06,2020-03-02T21:00:19.367518,False,,35,6760.198000000002,18658.550549442283,66803.12,17,17,34,6899.791764705884,Hernandez and Sons,Carlsonfurt
11747417-a672-4c0f-9a7f-f746788a3c5b,2025-03-21T04:42:07.907794,296.14,deposit,Bowers LLC,East Abigail,False,False,4353.07,4649.21,01276562-b71c-4d5e-a535-b6d76c076d0e,savings,savings,LHUC00330923271937,76121.93,2023-09-10T06:17:51.365504,4db2e176-f2b0-4244-8386-2b20107500e3,Valerie Gray,maria95@example.net,610.934.1316,"55341 Amanda Gardens Apt. 764, Lake Mark, WI 07832",1954-11-06,2020-03-02T21:00:19.367518,False,,35,6760.198000000002,18658.550549442283,66803.12,17,17,34,6908.501764705884,Hernandez and Sons,Carlsonfurt
a54044d5-82f6-404b-9ea0-01931eb59d9b,2025-04-01T03:43:53.094313,1421.73,deposit,"Green, Johnson and Jones",Kimberlytown,False,False,78692.49,80114.22,01276562-b71c-4d5e-a535-b6d76c076d0e,savings,savings,LHUC00330923271937,76121.93,2023-09-10T06:17:51.365504,4db2e176-f2b0-4244-8386-2b20107500e3,Valerie Gray,maria95@example.net,610.934.1316,"55341 Amanda Gardens Apt. 764, Lake Mark, WI 07832",1954-11-06,2020-03-02T21:00:19.367518,False,,35,6760.198000000002,18658.550549442283,66803.12,17,17,34,6917.211764705884,Hernandez and Sons,Carlsonfurt
f6518434-18f2-4c46-8454-290314e93354,2025-01-01T10:22:43.805876,1491.75,deposit,Velazquez-Mack,Reillyberg,True,False,67287.63,68779.38,047f61ea-21a2-4584-a933-7e58cb6e85ab,savings,savings,CTTQ67980793597820,68489.33,2022-05-18T09:52:26.604587,a6404b9d-6e3d-4e1b-a94d-1bb8bcc8064f,Carol Tucker,michellebarrera@example.org,(206)247-4687x2343,"97882 Susan Common, North Brooke, TX 31329",1966-09-24,2024-12-19T23:38:51.613734,False,,42,5746.442619047621,17361.90128017723,67578.25,20,20,41,0.0,,
84686d31-6404-47ff-a35a-88c64a19d038,2025-01-01T10:22:48.542495,1491.75,deposit,Velazquez-Mack,Reillyberg,True,False,67287.63,68779.38,047f61ea-21a2-4584-a933-7e58cb6e85ab,savings,savings,CTTQ67980793597820,68489.33,2022-05-18T09:52:26.604587,a6404b9d-6e3d-4e1b-a94d-1bb8bcc8064f,Carol Tucker,michellebarrera@example.org,(206)247-4687x2343,"97882 Susan Common, North Brooke, TX 31329",1966-09-24,2024-12-19T23:38:51.613734,False,,42,5746.442619047621,17361.90128017723,67578.25,20,20,41,36.38414634146341,Velazquez-Mack,Reillyberg
8c290f63-2de3-470d-8304-7ccfc9240291,2025-01-01T10:22:51.831933,1491.75,deposit,Velazquez-Mack,Reillyberg,True,False,67287.63,68779.38,047f61ea-21a2-4584-a933-7e58cb6e85ab,savings,savings,CTTQ67980793597820,68489.33,2022-05-18T09:52:26.604587,a6404b9d-6e3d-4e1b-a94d-1bb8bcc8064f,Carol Tucker,michellebarrera@example.org,(206)247-4687x2343,"97882 Susan Common, North Brooke, TX 31329",1966-09-24,2024-12-19T23:38:51.613734,False,,42,5746.442619047621,17361.90128017723,67578.25,20,20,41,72.76829268292683,Velazquez-Mack,Reillyberg
6b681be4-b79e-4bd4-ba26-0d4ff9ba6a0f,2025-01-18T16:48:57.324744,751.37,deposit,"Rivera, Castillo and Griffin",Tonyville,False,False,66712.84,67464.21,047f61ea-21a2-4584-a933-7e58cb6e85ab,savings,savings,CTTQ67980793597820,68489.33,2022-05-18T09:52:26.604587,a6404b9d-6e3d-4e1b-a94d-1bb8bcc8064f,Carol Tucker,michellebarrera@example.org,(206)247-4687x2343,"97882 Susan Common, North Brooke, TX 31329",1966-09-24,2024-12-19T23:38:51.613734,False,,42,5746.442619047621,17361.90128017723,67578.25,20,20,41,202.9851219512195,Velazquez-Mack,Reillyberg
21d8a9cf-4210-42d7-9daf-29616d12537e,2025-01-18T16:52:11.199231,751.37,deposit,"Rivera, Castillo and Griffin",Tonyville,False,False,66712.84,67464.21,047f61ea-21a2-4584-a933-7e58cb6e85ab,savings,savings,CTTQ67980793597820,68489.33,2022-05-18T09:52:26.604587,a6404b9d-6e3d-4e1b-a94d-1bb8bcc8064f,Carol Tucker,michellebarrera@example.org,(206)247-4687x2343,"97882 Susan Common, North Brooke, TX 31329",1966-09-24,2024-12-19T23:38:51.613734,False,,42,5746.442619047621,17361.90128017723,67578.25,20,20,41,221.31121951219512,Velazquez-Mack,Reillyberg
4336c44d-e967-4d63-85ba-f167dfb49193,2025-01-18T16:54:25.663404,751.37,deposit,"Rivera, Castillo and Griffin",Tonyville,False,False,66712.84,67464.21,047f61ea-21a2-4584-a933-7e58cb6e85ab,savings,savings,CTTQ67980793597820,68489.33,2022-05-18T09:52:26.604587,a6404b9d-6e3d-4e1b-a94d-1bb8bcc8064f,Carol Tucker,michellebarrera@example.org,(206)247-4687x2343,"97882 Susan Common, North Brooke, TX 31329",1966-09-24,2024-12-19T23:38:51.613734,False,,42,5746.442619047621,17361.90128017723,67578.25,20,20,41,239.63731707317075,Velazquez-Mack,Reillyberg
f440ae6c-d1ae-4191-a215-d59a01d2aaa4,2025-01-24T10:36:55.618786,1713.9,purchase,"Brown, Williams and Horn",Davischester,False,False,66578.28,64864.38,047f61ea-21a2-4584-a933-7e58cb6e85ab,savings,savings,CTTQ67980793597820,68489.33,2022-05-18T09:52:26.604587,a6404b9d-6e3d-4e1b-a94d-1bb8bcc8064f,Carol Tucker,michellebarrera@example.org,(206)247-4687x2343,"97882 Susan Common, North Brooke, TX 31329",1966-09-24,2024-12-19T23:38:51.613734,False,,42,5746.442619047621,17361.90128017723,67578.25,20,20,41,257.9634146341464,Velazquez-Mack,Reillyberg
73604df0-6ca5-4e06-90ca-368f5fb44554,2025-01-26T05:43:31.732518,1479.94,payment,Taylor-Barry,Kristenport,False,False,69084.6,70564.54,047f61ea-21a2-4584-a933-7e58cb6e85ab,savings,savings,CTTQ67980793597820,68489.33,2022-05-18T09:52:26.604587,a6404b9d-6e3d-4e1b-a94d-1bb8bcc8064f,Carol Tucker,michellebarrera@example.org,(206)247-4687x2343,"97882 Susan Common, North Brooke, TX 31329",1966-09-24,2024-12-19T23:38:51.613734,False,,42,5746.442619047621,17361.90128017723,67578.25,20,20,41,299.7658536585366,Velazquez-Mack,Reillyberg
4eff4a50-69e2-4bb1-8c08-3140616c51f6,2025-02-02T20:13:24.411955,1326.65,purchase,"Wallace, Riley and Barnes",Jerryville,False,False,68614.28,67287.63,047f61ea-21a2-4584-a933-7e58cb6e85ab,savings,savings,CTTQ67980793597820,68489.33,2022-05-18T09:52:26.604587,a6404b9d-6e3d-4e1b-a94d-1bb8bcc8064f,Carol Tucker,michellebarrera@example.org,(206)247-4687x2343,"97882 Susan Common, North Brooke, TX 31329",1966-09-24,2024-12-19T23:38:51.613734,False,,42,5746.442619047621,17361.90128017723,67578.25,20,20,41,5280.611951219512,Velazquez-Mack,Reillyberg
99dcee28-afe6-4103-a250-b469bd2c8d08,2025-02-02T20:19:24.135799,1326.65,purchase,"Wallace, Riley and Barnes",Jerryville,False,False,68614.28,67287.63,047f61ea-21a2-4584-a933-7e58cb6e85ab,savings,savings,CTTQ67980793597820,68489.33,2022-05-18T09:52:26.604587,a6404b9d-6e3d-4e1b-a94d-1bb8bcc8064f,Carol Tucker,michellebarrera@example.org,(206)247-4687x2343,"97882 Susan Common, North Brooke, TX 31329",1966-09-24,2024-12-19T23:38:51.613734,False,,42,5746.442619047621,17361.90128017723,67578.25,20,20,41,5312.9692682926825,Velazquez-Mack,Reillyberg
5e1dfc55-d1a2-49e7-b8fb-4a59c2102f23,2025-02-02T20:23:33.953084,1326.65,purchase,"Wallace, Riley and Barnes",Jerryville,False,False,68614.28,67287.63,047f61ea-21a2-4584-a933-7e58cb6e85ab,savings,savings,CTTQ67980793597820,68489.33,2022-05-18T09:52:26.604587,a6404b9d-6e3d-4e1b-a94d-1bb8bcc8064f,Carol Tucker,michellebarrera@example.org,(206)247-4687x2343,"97882 Susan Common, North Brooke, TX 31329",1966-09-24,2024-12-19T23:38:51.613734,False,,42,5746.442619047621,17361.90128017723,67578.25,20,20,41,5345.326585365853,Velazquez-Mack,Reillyberg
54c49242-9b00-48fb-bc5d-cd1a0b97d6b1,2025-02-06T20:23:07.896098,1109.03,transfer,"Cox, Williams and Reyes",Harveystad,False,False,67687.31,66578.28,047f61ea-21a2-4584-a933-7e58cb6e85ab,savings,savings,CTTQ67980793597820,68489.33,2022-05-18T09:52:26.604587,a6404b9d-6e3d-4e1b-a94d-1bb8bcc8064f,Carol Tucker,michellebarrera@example.org,(206)247-4687x2343,"97882 Susan Common, North Brooke, TX 31329",1966-09-24,2024-12-19T23:38:51.613734,False,,42,5746.442619047621,17361.90128017723,67578.25,20,20,41,5377.683902439024,Velazquez-Mack,Reillyberg
75005b59-e337-4352-aeca-e6e156fbab17,2025-02-24T21:29:31.913534,1925.73,transfer,"Walker, Brock and Simmons",Nguyenshire,False,False,71205.42,69279.69,047f61ea-21a2-4584-a933-7e58cb6e85ab,savings,savings,CTTQ67980793597820,68489.33,2022-05-18T09:52:26.604587,a6404b9d-6e3d-4e1b-a94d-1bb8bcc8064f,Carol Tucker,michellebarrera@example.org,(206)247-4687x2343,"97882 Susan Common, North Brooke, TX 31329",1966-09-24,2024-12-19T23:38:51.613734,False,,42,5746.442619047621,17361.90128017723,67578.25,20,20,41,5404.733414634145,Velazquez-Mack,Reillyberg
038d4a48-515c-43ff-9a95-127caea58bc7,2025-02-26T09:13:06.968883,640.88,payment,"Garcia, Stewart and Delacruz",East Jamesmouth,False,False,70564.54,71205.42,047f61ea-21a2-4584-a933-7e58cb6e85ab,savings,savings,CTTQ67980793597820,68489.33,2022-05-18T09:52:26.604587,a6404b9d-6e3d-4e1b-a94d-1bb8bcc8064f,Carol Tucker,michellebarrera@example.org,(206)247-4687x2343,"97882 Susan Common, North Brooke, TX 31329",1966-09-24,2024-12-19T23:38:51.613734,False,,42,5746.442619047621,17361.90128017723,67578.25,20,20,41,5451.70243902439,Velazquez-Mack,Reillyberg
