transaction_id,timestamp,amount,transaction_type,merchant,location,is_foreign,is_high_risk_country,opening_balance,closing_balance,account_id,account_type_txn,account_type_acct,account_number,balance,created_at_acct,customer_id,name,email,phone,address,dob,created_at_cust,is_fraud,fraud_reasons,agg_txn_count,agg_avg_amount,agg_std_amount,agg_max_amount,agg_unique_merchants,agg_unique_locations,past_txn_count,past_avg_amount,past_common_merchant,past_common_location,anomaly_score,predicted_fraud
61a633f3-71e2-46c8-ab6a-886e95846060,2025-03-19T14:34:29.164226,76.88,payment,Nolan and Sons,Lake Curtis,False,False,34677.37,34754.25,00c55d78-6848-4d06-bc18-685e385e2ae8,credit,credit,KVTB51518644925192,34677.37,2024-11-01T01:09:20.098523,f3e4d128-d063-453b-8d54-3798beac36a8,Carol Tucker,michellebarrera@example.org,(206)247-4687x2343,"97882 Susan Common, North Brooke, TX 31329",1966-09-23,2024-12-18T22:03:48.446953,False,,13,935.9146153846152,613.4739876122892,1500.21,7,7,12,931.245,Brennan-Garrison,East Lisa,0.0021231407569608225,1
aa8aeef2-d970-4ab4-a55f-a8ae5187015a,2025-03-19T15:18:46.240146,76.88,payment,Nolan and Sons,Lake Curtis,False,False,34677.37,34754.25,00c55d78-6848-4d06-bc18-685e385e2ae8,credit,credit,KVTB51518644925192,34677.37,2024-11-01T01:09:20.098523,f3e4d128-d063-453b-8d54-3798beac36a8,Carol Tucker,michellebarrera@example.org,(206)247-4687x2343,"97882 Susan Common, North Brooke, TX 31329",1966-09-23,2024-12-18T22:03:48.446953,False,,13,935.9146153846152,613.4739876122892,1500.21,7,7,12,937.6516666666664,Brennan-Garrison,East Lisa,0.0021233716647589677,1
c988e9d3-c610-40b6-a9ca-9c5774d9b79b,2025-03-19T16:14:05.634755,76.88,payment,Nolan and Sons,Lake Curtis,False,False,34677.37,34754.25,00c55d78-6848-4d06-bc18-685e385e2ae8,credit,credit,KVTB51518644925192,34677.37,2024-11-01T01:09:20.098523,f3e4d128-d063-453b-8d54-3798beac36a8,Carol Tucker,michellebarrera@example.org,(206)247-4687x2343,"97882 Susan Common, North Brooke, TX 31329",1966-09-23,2024-12-18T22:03:48.446953,False,,13,935.9146153846152,613.4739876122892,1500.21,7,7,12,944.058333333333,Brennan-Garrison,East Lisa,0.002123604879975219,1
b54a9f89-18a6-4e48-a6a7-4e859e9e092f,2025-04-09T11:01:13.133317,761.31,withdrawal,Norton-Miller,Stevensbury,False,False,34001.79,33240.48,00c55d78-6848-4d06-bc18-685e385e2ae8,credit,credit,KVTB51518644925192,34677.37,2024-11-01T01:09:20.098523,f3e4d128-d063-453b-8d54-3798beac36a8,Carol Tucker,michellebarrera@example.org,(206)247-4687x2343,"97882 Susan Common, North Brooke, TX 31329",1966-09-23,2024-12-18T22:03:48.446953,False,,13,935.9146153846152,613.4739876122892,1500.21,7,7,12,950.4649999999996,Brennan-Garrison,East Lisa,0.0026955682562616263,1
8d8f5142-0d61-4190-aa6f-b68cb58a0f04,2025-01-25T22:38:07.518043,538.61,purchase,Morgan-Wilson,Nancyshire,False,False,86967.89,86429.28,027049e8-464a-4d59-8e88-281d3e57abb4,savings,savings,YCSE85654310278681,87922.95,2021-05-19T08:51:51.263200,9208db2b-5689-4d0f-a34c-1b4a1dd9b5f3,Brittney Campbell,jenniferharris@example.net,687-440-1640x052,"011 Amy Village Suite 982, Andersonport, MN 05730",2000-05-25,2021-02-08T18:11:18.535237,False,,9,534.0455555555557,419.38663456621714,1307.52,9,9,8,0.0,,,0.002211690977976692,1
74eb3144-ab4b-4c50-8745-a81ba0607361,2025-02-02T23:23:20.238468,322.6,withdrawal,Rosales Group,Jamesville,False,False,87922.95,87600.35,027049e8-464a-4d59-8e88-281d3e57abb4,savings,savings,YCSE85654310278681,87922.95,2021-05-19T08:51:51.263200,9208db2b-5689-4d0f-a34c-1b4a1dd9b5f3,Brittney Campbell,jenniferharris@example.net,687-440-1640x052,"011 Amy Village Suite 982, Andersonport, MN 05730",2000-05-25,2021-02-08T18:11:18.535237,False,,9,534.0455555555557,419.38663456621714,1307.52,9,9,8,67.32625,Morgan-Wilson,Nancyshire,0.001771794225954974,1
1c6b1f46-d40d-4f6f-8adb-88cf1a1e74a3,2025-02-24T15:20:40.511693,18.5,withdrawal,"Jones, Turner and Murray",Allenbury,False,False,87965.66,87947.16,027049e8-464a-4d59-8e88-281d3e57abb4,savings,savings,YCSE85654310278681,87922.95,2021-05-19T08:51:51.263200,9208db2b-5689-4d0f-a34c-1b4a1dd9b5f3,Brittney Campbell,jenniferharris@example.net,687-440-1640x052,"011 Amy Village Suite 982, Andersonport, MN 05730",2000-05-25,2021-02-08T18:11:18.535237,False,,9,534.0455555555557,419.38663456621714,1307.52,9,9,8,215.31625000000005,Morgan-Wilson,Nancyshire,0.00175378866481518,1
153bc7d3-9e94-442a-80ab-34c3cac7d015,2025-01-06T22:43:00.287162,913.12,deposit,Wright Group,Lake Christineton,False,False,3690.68,4603.8,04e939c1-7288-46e8-818a-2a7d13c77dfd,savings,savings,JSKQ88794705516940,7338.56,2023-02-23T21:42:52.221855,0d2e47d8-ed33-4aee-a5d4-08c88df68e0c,Brian Deleon,vdickson@example.org,622.460.2563,"0733 Bailey View, East Andrew, ID 52728",1961-08-05,2024-07-23T02:46:36.326347,False,,72,1174.2406944444444,645.0684585448046,4007.32,36,36,71,83.99450704225352,"Howard, Phillips and Lyons",Port Dominiqueview,0.11589099234161593,1
f16e923b-5b90-43cf-be6b-d0b44e70fd58,2025-01-06T22:46:23.881260,913.12,deposit,Wright Group,Lake Christineton,False,False,3690.68,4603.8,04e939c1-7288-46e8-818a-2a7d13c77dfd,savings,savings,JSKQ88794705516940,7338.56,2023-02-23T21:42:52.221855,0d2e47d8-ed33-4aee-a5d4-08c88df68e0c,Brian Deleon,vdickson@example.org,622.460.2563,"0733 Bailey View, East Andrew, ID 52728",1961-08-05,2024-07-23T02:46:36.326347,False,,72,1174.2406944444444,645.0684585448046,4007.32,36,36,71,96.85535211267604,"Howard, Phillips and Lyons",Port Dominiqueview,0.11588849903439939,1
1773af07-0af5-47e9-821c-76599b9e11ad,2025-01-06T22:50:38.224445,913.12,deposit,Wright Group,Lake Christineton,False,False,3690.68,4603.8,04e939c1-7288-46e8-818a-2a7d13c77dfd,savings,savings,JSKQ88794705516940,7338.56,2023-02-23T21:42:52.221855,0d2e47d8-ed33-4aee-a5d4-08c88df68e0c,Brian Deleon,vdickson@example.org,622.460.2563,"0733 Bailey View, East Andrew, ID 52728",1961-08-05,2024-07-23T02:46:36.326347,False,,72,1174.2406944444444,645.0684585448046,4007.32,36,36,71,109.7161971830986,"Howard, Phillips and Lyons",Port Dominiqueview,0.11588601448233057,1
a4a9d14b-78ce-4d15-b685-b20e14fea980,2025-01-09T17:36:20.558177,1578.34,transfer,Farrell Group,Lake Sean,False,False,4975.97,3397.63,04e939c1-7288-46e8-818a-2a7d13c77dfd,savings,savings,JSKQ88794705516940,7338.56,2023-02-23T21:42:52.221855,0d2e47d8-ed33-4aee-a5d4-08c88df68e0c,Brian Deleon,vdickson@example.org,622.460.2563,"0733 Bailey View, East Andrew, ID 52728",1961-08-05,2024-07-23T02:46:36.326347,False,,72,1174.2406944444444,645.0684585448046,4007.32,36,36,71,168.81647887323942,"Howard, Phillips and Lyons",Port Dominiqueview,0.1155197283712451,1
56aeb556-b0d5-4875-a601-3a5f20796e77,2025-01-09T17:41:19.573441,1578.34,transfer,Farrell Group,Lake Sean,False,False,4975.97,3397.63,04e939c1-7288-46e8-818a-2a7d13c77dfd,savings,savings,JSKQ88794705516940,7338.56,2023-02-23T21:42:52.221855,0d2e47d8-ed33-4aee-a5d4-08c88df68e0c,Brian Deleon,vdickson@example.org,622.460.2563,"0733 Bailey View, East Andrew, ID 52728",1961-08-05,2024-07-23T02:46:36.326347,False,,72,1174.2406944444444,645.0684585448046,4007.32,36,36,71,191.04661971830984,"Howard, Phillips and Lyons",Port Dominiqueview,0.11551546438179808,1
4b4796f2-e5ae-4ddb-ad20-c21c8c6b459a,2025-01-09T17:47:33.123044,1578.34,transfer,Farrell Group,Lake Sean,False,False,4975.97,3397.63,04e939c1-7288-46e8-818a-2a7d13c77dfd,savings,savings,JSKQ88794705516940,7338.56,2023-02-23T21:42:52.221855,0d2e47d8-ed33-4aee-a5d4-08c88df68e0c,Brian Deleon,vdickson@example.org,622.460.2563,"0733 Bailey View, East Andrew, ID 52728",1961-08-05,2024-07-23T02:46:36.326347,False,,72,1174.2406944444444,645.0684585448046,4007.32,36,36,71,213.27676056338024,"Howard, Phillips and Lyons",Port Dominiqueview,0.11551122696236504,1
ca7c7a20-5ad8-4f6b-977e-7ca837e39141,2025-01-12T03:54:19.024779,1520.95,payment,Fox PLC,Christianshire,False,False,3397.63,4918.58,04e939c1-7288-46e8-818a-2a7d13c77dfd,savings,savings,JSKQ88794705516940,7338.56,2023-02-23T21:42:52.221855,0d2e47d8-ed33-4aee-a5d4-08c88df68e0c,Brian Deleon,vdickson@example.org,622.460.2563,"0733 Bailey View, East Andrew, ID 52728",1961-08-05,2024-07-23T02:46:36.326347,False,,72,1174.2406944444444,645.0684585448046,4007.32,36,36,71,235.5069014084507,"Howard, Phillips and Lyons",Port Dominiqueview,0.11611232707891629,1
34a7e18b-44bb-4e85-9126-e366342ee03f,2025-01-12T04:00:41.207923,1520.95,payment,Fox PLC,Christianshire,False,False,3397.63,4918.58,04e939c1-7288-46e8-818a-2a7d13c77dfd,savings,savings,JSKQ88794705516940,7338.56,2023-02-23T21:42:52.221855,0d2e47d8-ed33-4aee-a5d4-08c88df68e0c,Brian Deleon,vdickson@example.org,622.460.2563,"0733 Bailey View, East Andrew, ID 52728",1961-08-05,2024-07-23T02:46:36.326347,False,,72,1174.2406944444444,645.0684585448046,4007.32,36,36,71,256.9287323943662,"Howard, Phillips and Lyons",Port Dominiqueview,0.11610840330332035,1
41de8cdd-1d36-422b-8e07-93064cf739f9,2025-01-12T04:08:38.656331,1520.95,payment,Fox PLC,Christianshire,False,False,3397.63,4918.58,04e939c1-7288-46e8-818a-2a7d13c77dfd,savings,savings,JSKQ88794705516940,7338.56,2023-02-23T21:42:52.221855,0d2e47d8-ed33-4aee-a5d4-08c88df68e0c,Brian Deleon,vdickson@example.org,622.460.2563,"0733 Bailey View, East Andrew, ID 52728",1961-08-05,2024-07-23T02:46:36.326347,False,,72,1174.2406944444444,645.0684585448046,4007.32,36,36,71,278.3505633802817,"Howard, Phillips and Lyons",Port Dominiqueview,0.11610451648906474,1
bfba404d-dc28-4bc6-8c04-91e5816a3171,2025-01-17T01:11:51.450845,69.6,payment,"Lane, Morrison and Rivera",North Danielburgh,False,False,4603.8,4673.4,04e939c1-7288-46e8-818a-2a7d13c77dfd,savings,savings,JSKQ88794705516940,7338.56,2023-02-23T21:42:52.221855,0d2e47d8-ed33-4aee-a5d4-08c88df68e0c,Brian Deleon,vdickson@example.org,622.460.2563,"0733 Bailey View, East Andrew, ID 52728",1961-08-05,2024-07-23T02:46:36.326347,False,,72,1174.2406944444444,645.0684585448046,4007.32,36,36,71,356.2135211267605,"Howard, Phillips and Lyons",Port Dominiqueview,0.11589443392830975,1
03878c45-8c4e-4083-b07b-79ca144d370b,2025-01-17T01:21:00.958630,69.6,payment,"Lane, Morrison and Rivera",North Danielburgh,False,False,4603.8,4673.4,04e939c1-7288-46e8-818a-2a7d13c77dfd,savings,savings,JSKQ88794705516940,7338.56,2023-02-23T21:42:52.221855,0d2e47d8-ed33-4aee-a5d4-08c88df68e0c,Brian Deleon,vdickson@example.org,622.460.2563,"0733 Bailey View, East Andrew, ID 52728",1961-08-05,2024-07-23T02:46:36.326347,False,,72,1174.2406944444444,645.0684585448046,4007.32,36,36,71,357.1938028169014,"Howard, Phillips and Lyons",Port Dominiqueview,0.11589409177563416,1
a3bfc472-c2a2-423b-9976-697ff4d9b302,2025-01-17T01:32:27.440022,69.6,payment,"Lane, Morrison and Rivera",North Danielburgh,False,False,4603.8,4673.4,04e939c1-7288-46e8-818a-2a7d13c77dfd,savings,savings,JSKQ88794705516940,7338.56,2023-02-23T21:42:52.221855,0d2e47d8-ed33-4aee-a5d4-08c88df68e0c,Brian Deleon,vdickson@example.org,622.460.2563,"0733 Bailey View, East Andrew, ID 52728",1961-08-05,2024-07-23T02:46:36.326347,False,,72,1174.2406944444444,645.0684585448046,4007.32,36,36,71,358.1740845070422,"Howard, Phillips and Lyons",Port Dominiqueview,0.11589375288260922,1
b96ff3ac-6ac1-4fd9-a0de-0ed5c087492c,2025-01-23T19:14:48.705886,1463.21,purchase,Mclaughlin-Young,Port Joseph,False,False,5153.89,3690.68,04e939c1-7288-46e8-818a-2a7d13c77dfd,savings,savings,JSKQ88794705516940,7338.56,2023-02-23T21:42:52.221855,0d2e47d8-ed33-4aee-a5d4-08c88df68e0c,Brian Deleon,vdickson@example.org,622.460.2563,"0733 Bailey View, East Andrew, ID 52728",1961-08-05,2024-07-23T02:46:36.326347,False,,72,1174.2406944444444,645.0684585448046,4007.32,36,36,71,359.15436619718304,"Howard, Phillips and Lyons",Port Dominiqueview,0.1155193919419469,1
bca1dbf9-dee6-48c2-b05f-573cd23f3113,2025-01-23T19:27:49.386740,1463.21,purchase,Mclaughlin-Young,Port Joseph,False,False,5153.89,3690.68,04e939c1-7288-46e8-818a-2a7d13c77dfd,savings,savings,JSKQ88794705516940,7338.56,2023-02-23T21:42:52.221855,0d2e47d8-ed33-4aee-a5d4-08c88df68e0c,Brian Deleon,vdickson@example.org,622.460.2563,"0733 Bailey View, East Andrew, ID 52728",1961-08-05,2024-07-23T02:46:36.326347,False,,72,1174.2406944444444,645.0684585448046,4007.32,36,36,71,379.7629577464788,"Howard, Phillips and Lyons",Port Dominiqueview,0.11551570795387184,1
2a51afd3-c7a4-454e-b7fa-96f69db534df,2025-01-23T19:44:04.664790,1463.21,purchase,Mclaughlin-Young,Port Joseph,False,False,5153.89,3690.68,04e939c1-7288-46e8-818a-2a7d13c77dfd,savings,savings,JSKQ88794705516940,7338.56,2023-02-23T21:42:52.221855,0d2e47d8-ed33-4aee-a5d4-08c88df68e0c,Brian Deleon,vdickson@example.org,622.460.2563,"0733 Bailey View, East Andrew, ID 52728",1961-08-05,2024-07-23T02:46:36.326347,False,,72,1174.2406944444444,645.0684585448046,4007.32,36,36,71,400.37154929577457,"Howard, Phillips and Lyons",Port Dominiqueview,0.11551204059192473,1
9ae3c221-27c5-4dd4-b12f-74cbd23d8e40,2025-01-30T15:37:40.621460,1347.59,deposit,"Robinson, Francis and Robles",Susanberg,False,False,5434.29,6781.88,04e939c1-7288-46e8-818a-2a7d13c77dfd,savings,savings,JSKQ88794705516940,7338.56,2023-02-23T21:42:52.221855,0d2e47d8-ed33-4aee-a5d4-08c88df68e0c,Brian Deleon,vdickson@example.org,622.460.2563,"0733 Bailey View, East Andrew, ID 52728",1961-08-05,2024-07-23T02:46:36.326347,False,,72,1174.2406944444444,645.0684585448046,4007.32,36,36,71,420.9801408450703,"Howard, Phillips and Lyons",Port Dominiqueview,0.11542286856854422,1
a089b635-f8db-41fa-be4c-2e7367f5eb97,2025-01-30T15:54:35.801910,1347.59,deposit,"Robinson, Francis and Robles",Susanberg,False,False,5434.29,6781.88,04e939c1-7288-46e8-818a-2a7d13c77dfd,savings,savings,JSKQ88794705516940,7338.56,2023-02-23T21:42:52.221855,0d2e47d8-ed33-4aee-a5d4-08c88df68e0c,Brian Deleon,vdickson@example.org,622.460.2563,"0733 Bailey View, East Andrew, ID 52728",1961-08-05,2024-07-23T02:46:36.326347,False,,72,1174.2406944444444,645.0684585448046,4007.32,36,36,71,439.96028169014073,"Howard, Phillips and Lyons",Port Dominiqueview,0.1154195564163675,1
3a978c8f-05ce-4248-8e0d-e5545bf3048b,2025-01-30T16:15:44.032331,1347.59,deposit,"Robinson, Francis and Robles",Susanberg,False,False,5434.29,6781.88,04e939c1-7288-46e8-818a-2a7d13c77dfd,savings,savings,JSKQ88794705516940,7338.56,2023-02-23T21:42:52.221855,0d2e47d8-ed33-4aee-a5d4-08c88df68e0c,Brian Deleon,vdickson@example.org,622.460.2563,"0733 Bailey View, East Andrew, ID 52728",1961-08-05,2024-07-23T02:46:36.326347,False,,72,1174.2406944444444,645.0684585448046,4007.32,36,36,71,458.9404225352112,"Howard, Phillips and Lyons",Port Dominiqueview,0.11541626311766258,1
935383c1-c503-4884-9aaf-3c23bd4c3f54,2025-02-04T11:36:09.136116,1668.22,purchase,Zuniga and Sons,Juliebury,False,False,6802.94,5134.72,04e939c1-7288-46e8-818a-2a7d13c77dfd,savings,savings,JSKQ88794705516940,7338.56,2023-02-23T21:42:52.221855,0d2e47d8-ed33-4aee-a5d4-08c88df68e0c,Brian Deleon,vdickson@example.org,622.460.2563,"0733 Bailey View, East Andrew, ID 52728",1961-08-05,2024-07-23T02:46:36.326347,False,,72,1174.2406944444444,645.0684585448046,4007.32,36,36,71,477.9205633802816,"Howard, Phillips and Lyons",Port Dominiqueview,0.11469400643887138,1
aed37f3b-a256-4a75-a64b-ca06af3e4e09,2025-02-11T00:36:41.053166,482.14,payment,"Mooney, Bernard and Warren",Port Elizabethtown,False,False,4918.58,5400.72,04e939c1-7288-46e8-818a-2a7d13c77dfd,savings,savings,JSKQ88794705516940,7338.56,2023-02-23T21:42:52.221855,0d2e47d8-ed33-4aee-a5d4-08c88df68e0c,Brian Deleon,vdickson@example.org,622.460.2563,"0733 Bailey View, East Andrew, ID 52728",1961-08-05,2024-07-23T02:46:36.326347,False,,72,1174.2406944444444,645.0684585448046,4007.32,36,36,71,508.5008450704225,"Howard, Phillips and Lyons",Port Dominiqueview,0.11684205967621089,1
b5eaa494-1710-4b7a-a18f-eb74cc809375,2025-02-11T01:00:05.661076,482.14,payment,"Mooney, Bernard and Warren",Port Elizabethtown,False,False,4918.58,5400.72,04e939c1-7288-46e8-818a-2a7d13c77dfd,savings,savings,JSKQ88794705516940,7338.56,2023-02-23T21:42:52.221855,0d2e47d8-ed33-4aee-a5d4-08c88df68e0c,Brian Deleon,vdickson@example.org,622.460.2563,"0733 Bailey View, East Andrew, ID 52728",1961-08-05,2024-07-23T02:46:36.326347,False,,72,1174.2406944444444,645.0684585448046,4007.32,36,36,71,515.2915492957746,"Howard, Phillips and Lyons",Port Dominiqueview,0.11684020689634328,1
b7d5588f-6873-4b2f-98e4-3aabd6b26605,2025-02-11T01:29:20.389982,482.14,payment,"Mooney, Bernard and Warren",Port Elizabethtown,False,False,4918.58,5400.72,04e939c1-7288-46e8-818a-2a7d13c77dfd,savings,savings,JSKQ88794705516940,7338.56,2023-02-23T21:42:52.221855,0d2e47d8-ed33-4aee-a5d4-08c88df68e0c,Brian Deleon,vdickson@example.org,622.460.2563,"0733 Bailey View, East Andrew, ID 52728",1961-08-05,2024-07-23T02:46:36.326347,False,,72,1174.2406944444444,645.0684585448046,4007.32,36,36,71,522.0822535211267,"Howard, Phillips and Lyons",Port Dominiqueview,0.11683837292530617,1
d900e3fe-cf25-476d-bdba-a93f6a3b391f,2025-02-11T05:57:33.225013,1658.47,purchase,Garrett-Wilson,Port Christina,False,False,4673.4,3014.93,04e939c1-7288-46e8-818a-2a7d13c77dfd,savings,savings,JSKQ88794705516940,7338.56,2023-02-23T21:42:52.221855,0d2e47d8-ed33-4aee-a5d4-08c88df68e0c,Brian Deleon,vdickson@example.org,622.460.2563,"0733 Bailey View, East Andrew, ID 52728",1961-08-05,2024-07-23T02:46:36.326347,False,,72,1174.2406944444444,645.0684585448046,4007.32,36,36,71,528.8729577464788,"Howard, Phillips and Lyons",Port Dominiqueview,0.11449801388278401,1
e54682af-c680-4aa1-8179-7304e328b5a1,2025-02-11T06:21:05.461920,1658.47,purchase,Garrett-Wilson,Port Christina,False,False,4673.4,3014.93,04e939c1-7288-46e8-818a-2a7d13c77dfd,savings,savings,JSKQ88794705516940,7338.56,2023-02-23T21:42:52.221855,0d2e47d8-ed33-4aee-a5d4-08c88df68e0c,Brian Deleon,vdickson@example.org,622.460.2563,"0733 Bailey View, East Andrew, ID 52728",1961-08-05,2024-07-23T02:46:36.326347,False,,72,1174.2406944444444,645.0684585448046,4007.32,36,36,71,552.231690140845,"Howard, Phillips and Lyons",Port Dominiqueview,0.11449311360533486,1
7e5bf451-a9bb-4b05-b877-2fa97b682c04,2025-02-11T06:50:29.721474,1658.47,purchase,Garrett-Wilson,Port Christina,False,False,4673.4,3014.93,04e939c1-7288-46e8-818a-2a7d13c77dfd,savings,savings,JSKQ88794705516940,7338.56,2023-02-23T21:42:52.221855,0d2e47d8-ed33-4aee-a5d4-08c88df68e0c,Brian Deleon,vdickson@example.org,622.460.2563,"0733 Bailey View, East Andrew, ID 52728",1961-08-05,2024-07-23T02:46:36.326347,False,,72,1174.2406944444444,645.0684585448046,4007.32,36,36,71,575.5904225352112,"Howard, Phillips and Lyons",Port Dominiqueview,0.11448825269480857,1
